TYPE,JADE ORDER ITEM INDEX,JADE ORDER INDEX,ITEM LINE NUM,FS PO NUMBER,DUE DATE,VENDOR CODE,ITEM NUMBER,ITEM REV,ORDER QTY,TIMESTAMP,PO LINE KEY,ERROR,RECV QTY,LOT NUMBER,WAREHOUSE,SCAC,TRACK
"POREQ","","","1","POBK-020714-201237","2017-05-01 00:00:00","050047","201237","B ","28000","","279896396","","","","","",""
"POREQ","","","1","POBK-020714-201237","2017-05-15 00:00:00","050047","201237","B ","28000","","279896397","","","","","",""
"POREQ","","","1","POBK-020714-201237","2017-05-22 00:00:00","050047","201237","B ","28000","","280252146","","","","","",""
"POREQ","","","1","POBK-020714-201237","2017-06-26 00:00:00","050047","201237","B ","28000","","284114752","","","","","",""
"POREQ","","","1","POBK-020714-201237","2017-07-03 00:00:00","050047","201237","B ","28000","","284114753","","","","","",""
"POREQ","","","1","POBK-020714-201237","2017-07-10 00:00:00","050047","201237","B ","28000","","284114754","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-05-08 00:00:00","11505","201119","A ","2200","","281358055","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-05-22 00:00:00","11505","201119","A ","9000","","284321065","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-05-29 00:00:00","11505","201119","A ","9000","","284321066","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-06-05 00:00:00","11505","201119","A ","9000","","284321067","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-06-19 00:00:00","11505","201119","A ","9000","","285291114","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-06-21 00:00:00","11505","201119","A ","9000","","285291479","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-06-26 00:00:00","11505","201119","A ","9000","","285291115","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-07-10 00:00:00","11505","201119","A ","9000","","286675226","","","","","",""
"POREQ","","","1","POBK-021814-201119","2017-07-17 00:00:00","11505","201119","A ","9000","","286675227","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-07-03 00:00:00","10678","205101","C ","4000","","286267734","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-06-20 00:00:00","10678","205101","C ","4500","","285149023","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-06-28 00:00:00","10678","205101","C ","4500","","286267733","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-07-12 00:00:00","10678","205101","C ","4500","","286267736","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-07-17 00:00:00","10678","205101","C ","4500","","286267737","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-07-21 00:00:00","10678","205101","C ","4500","","286267738","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-07-26 00:00:00","10678","205101","C ","4500","","286267740","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-02 00:00:00","10678","205101","C ","4500","","286267742","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-07 00:00:00","10678","205101","C ","4500","","286267743","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-08 00:00:00","10678","205101","C ","4500","","286267744","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-14 00:00:00","10678","205101","C ","4500","","286267745","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-16 00:00:00","10678","205101","C ","4500","","286267747","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-23 00:00:00","10678","205101","C ","4500","","286267749","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-01 00:00:00","10678","205101","C ","4950","","286267741","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-15 00:00:00","10678","205101","C ","4950","","286267746","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-08-22 00:00:00","10678","205101","C ","6750","","286267748","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-07-10 00:00:00","10678","205101","C ","8000","","286267735","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-06-07 00:00:00","10678","205101","C ","11250","","285149020","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-06-13 00:00:00","10678","205101","C ","11250","","285149021","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-06-19 00:00:00","10678","205101","C ","11250","","285149022","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-06-22 00:00:00","10678","205101","C ","11250","","285431022","","","","","",""
"POREQ","","","1","PO-060413-33.","2017-05-24 00:00:00","10678","205101","C ","1350","","284665311","","","","","",""
"POREQ","","","2","PO-031114-B15106XH","2017-07-19 00:00:00","11505","B15106XH","N ","500","","287131983","","","","","",""
"POREQ","","","1","POBK-032114-02","2017-06-22 00:00:00","10104","23065-1300","H ","10","","281701958","","","","","",""
"POREQ","","","1","PO-032414-950032","2017-08-01 00:00:00","30622","950032","C ","2380","","280729914","","","","","",""
"POREQ","","","1","PO-040214-201234","2017-05-09 00:00:00","11252","201234","B ","24000","","284115352","","","","","",""
"POREQ","","","1","PO-040214-201234","2017-05-11 00:00:00","11252","201234","B ","24000","","284184408","","","","","",""
"POREQ","","","1","PO-040214-201234","2017-05-16 00:00:00","11252","201234","B ","24000","","284115353","","","","","",""
"POREQ","","","1","PO-040214-201234","2017-05-29 00:00:00","11252","201234","B ","24000","","284115548","","","","","",""
"POREQ","","","1","PO-040314-950421","2017-04-18 00:00:00","050066","950421","A ","2331","","285988244","","","","","",""
"POREQ","","","1","PO-040314-950421","2017-04-17 00:00:00","050066","950421","A ","2936","","279678997","","","","","",""
"POREQ","","","1","POBK-040914-04","2017-08-04 00:00:00","10047","606629-1","K ","20","","287003819","","","","","",""
"POREQ","","","1","POBK-042414-01","2017-06-26 00:00:00","10047","2711764-1","D ","50","","281289717","","","","","",""
"POREQ","","","1","POBK-042414-01","2017-09-29 00:00:00","10047","2711764-1","D ","50","","288305845","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-05-22 00:00:00","12091","201141","J ","18000","","283626378","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-06-12 00:00:00","12091","201141","J ","18000","","283626381","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-04-17 00:00:00","12091","201141","J ","18000","","282785658","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-04-24 00:00:00","12091","201141","J ","6000","","282785659","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-05-01 00:00:00","12091","201141","J ","12000","","283626375","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-05-09 00:00:00","12091","201141","J ","21000","","283626376","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-05-15 00:00:00","12091","201141","J ","24000","","283626377","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-05-29 00:00:00","12091","201141","J ","24000","","283626379","","","","","",""
"POREQ","","","1","PO-051314-201141","2017-06-05 00:00:00","12091","201141","J ","24000","","283626380","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-06-12 00:00:00","12091","201205","G ","16000","","286405948","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-06-26 00:00:00","12091","201205","G ","16000","","286405950","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-05-08 00:00:00","12091","201205","G ","4000","","282273642","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-05-15 00:00:00","12091","201205","G ","20000","","282273643","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-05-22 00:00:00","12091","201205","G ","20000","","282273644","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-05-29 00:00:00","12091","201205","G ","20000","","282347623","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-06-19 00:00:00","12091","201205","G ","20000","","286405949","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-07-03 00:00:00","12091","201205","G ","20000","","286405951","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-07-13 00:00:00","12091","201205","G ","20000","","288245201","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-07-20 00:00:00","12091","201205","G ","20000","","288245202","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-07-27 00:00:00","12091","201205","G ","20000","","288245203","","","","","",""
"POREQ","","","1","PO-051314-201205","2017-08-03 00:00:00","12091","201205","G ","20000","","288245210","","","","","",""
"POREQ","","","1","PO-051314-201142","2017-02-13 00:00:00","12091","201142","H ","12000","","278304716","","","","","",""
"POREQ","","","1","PO-051314-201142","2017-06-05 00:00:00","12091","201142","H ","18000","","283841435","","","","","",""
"POREQ","","","1","PO-051314-201202","2017-06-05 00:00:00","12091","201202","G ","20000","","283626409","","","","","",""
"POREQ","","","1","PO-051314-201202","2017-06-26 00:00:00","12091","201202","G ","20000","","287326309","","","","","",""
"POREQ","","","1","PO-051314-201202","2017-07-10 00:00:00","12091","201202","G ","20000","","287326363","","","","","",""
"POREQ","","","1","PO-051314-201202","2017-07-17 00:00:00","12091","201202","G ","20000","","287326364","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-06-05 00:00:00","12091","205103","C ","15000","","281841608","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-06-12 00:00:00","12091","205103","C ","15000","","281841609","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-06-26 00:00:00","12091","205103","C ","15000","","286405955","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-07-10 00:00:00","12091","205103","C ","15000","","286405956","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-07-24 00:00:00","12091","205103","C ","15000","","286405957","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-07-17 00:00:00","12091","205103","C ","20000","","287003579","","","","","",""
"POREQ","","","2","PO-052214-205103","2017-07-31 00:00:00","12091","205103","C ","20000","","287003580","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-07-03 00:00:00","12091","205105","C ","10000","","286405938","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-07-21 00:00:00","12091","205105","C ","10000","","286405939","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-06-05 00:00:00","12091","205105","C ","11000","","282347620","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-06-30 00:00:00","12091","205105","C ","11000","","285291504","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-07-14 00:00:00","12091","205105","C ","12000","","285291505","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-07-28 00:00:00","12091","205105","C ","12000","","286405940","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-08-01 00:00:00","12091","205105","C ","12000","","286405941","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-08-29 00:00:00","12091","205105","C ","12000","","288001547","","","","","",""
"POREQ","","","1","PO-052214-205105","2017-08-25 00:00:00","12091","205105","C ","13000","","288001546","","","","","",""
"POREQ","","","1","PO-052214-205108","2017-06-05 00:00:00","12091","205108","B ","15000","","282273632","","","","","",""
"POREQ","","","1","PO-052214-205108","2017-06-12 00:00:00","12091","205108","B ","15000","","282273633","","","","","",""
"POREQ","","","1","PO-052214-205108","2017-06-19 00:00:00","12091","205108","B ","15000","","282273636","","","","","",""
"POREQ","","","1","PO-052214-205108","2017-08-07 00:00:00","12091","205108","B ","15000","","286405944","","","","","",""
"POREQ","","","1","PO-052214-205108","2017-07-24 00:00:00","12091","205108","B ","20000","","286405942","","","","","",""
"POREQ","","","1","PO-052214-205108","2017-07-31 00:00:00","12091","205108","B ","20000","","286405943","","","","","",""
"POREQ","","","1","POBK-052614-02","2017-05-18 00:00:00","98607","23046-2212","L ","8","","279220950","","","","","",""
"POREQ","","","1","POBK-052614-02","2017-07-13 00:00:00","98607","23046-2212","L ","20","","283340059","","","","","",""
"POREQ","","","1","POBK-052614-02","2017-08-17 00:00:00","98607","23046-2212","L ","20","","285431335","","","","","",""
"POREQ","","","2","POBK-061014-03","2017-04-25 00:00:00","880001","46623-7","AL","23","","281564138","","","","","",""
"POREQ","","","1","PO-061714-04406600US","2017-05-22 00:00:00","390","04406600US","AC","100","","280729689","","","","","",""
"POREQ","","","1","PO-062614-201051","2017-06-08 00:00:00","10164","201051","AC","25000","","286405874","","","","","",""
"POREQ","","","1","PO-062614-201051","2017-06-22 00:00:00","10164","201051","AC","25000","","286938180","","","","","",""
"POREQ","","","1","PO-062614-201051","2017-06-15 00:00:00","10164","201051","AC","50000","","286405875","","","","","",""
"POREQ","","","1","POBK-201144-DF","2017-06-09 00:00:00","12091","201144","J ","66000","","285291500","","","","","",""
"POREQ","","","1","POBK-201144-DF","2017-06-23 00:00:00","12091","201144","J ","66000","","285291501","","","","","",""
"POREQ","","","1","POBK-201144-DF","2017-06-29 00:00:00","12091","201144","J ","66000","","285988232","","","","","",""
"POREQ","","","1","POBK-201204-DF","2017-06-23 00:00:00","12091","201204","H ","60000","","285291503","","","","","",""
"POREQ","","","1","POBK-205041-SUPPLY1","2017-06-26 00:00:00","V0018","205041","C ","4000","","287326368","","","","","",""
"POREQ","","","1","POBK-205041-SUPPLY1","2017-06-05 00:00:00","V0018","205041","C ","8000","","287326365","","","","","",""
"POREQ","","","2","PO-081414-30","2017-04-14 00:00:00","050061","950614","D ","949","","285291364","","","","","",""
"POREQ","","","2","PO-081414-30","2017-05-22 00:00:00","050061","950614","D ","2400","","287326253","","","","","",""
"POREQ","","","1","POBK-100714-01","2017-03-22 00:00:00","11505","91-8384-3","A ","1500","","284184159","","","","","",""
"POREQ","","","1","POBK-100914-02","2017-06-01 00:00:00","11252","205129","B ","5400","","287326371","","","","","",""
"POREQ","","","1","POBK-100914-02","2017-06-08 00:00:00","11252","205129","B ","5400","","287326372","","","","","",""
"POREQ","","","1","POBK-100914-02","2017-07-03 00:00:00","11252","205129","B ","5400","","288001545","","","","","",""
"POREQ","","","1","POBK-102114-02","2017-06-20 00:00:00","30718","205135","A ","4000","","288184008","","","","","",""
"POREQ","","","1","POBK-102114-02","2017-06-27 00:00:00","30718","205135","A ","4000","","288122491","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-06-26 00:00:00","30718","205130","A ","900","","287132146","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-05-30 00:00:00","30718","205130","A ","4500","","285431212","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-06-06 00:00:00","30718","205130","A ","4500","","285431213","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-06-28 00:00:00","30718","205130","A ","4500","","287132147","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-07-17 00:00:00","30718","205130","A ","4500","","287132149","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-06-13 00:00:00","30718","205130","A ","5400","","285431214","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-07-03 00:00:00","30718","205130","A ","5400","","287132148","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-08-02 00:00:00","30718","205130","A ","5400","","288183817","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-07-20 00:00:00","30718","205130","A ","7200","","287515192","","","","","",""
"POREQ","","","1","POBK-102314-01","2017-06-20 00:00:00","30718","205130","A ","8100","","285431215","","","","","",""
"POREQ","","","1","POBK-103014-01","2017-07-12 00:00:00","10102","23046-1310","C ","100","","287515075","","","","","",""
"POREQ","","","1","POBK-103014-02","2017-06-20 00:00:00","10046","23032-1850","K ","200","","283201195","","","","","",""
"POREQ","","","1","POBK-111914-01","2017-05-22 00:00:00","11505","B15553XG","K ","40","","284733742","","","","","",""
"POREQ","","","1","POBK-111914-01","2017-04-17 00:00:00","11505","B15553XG","K ","240","","281841283","","","","","",""
"POREQ","","","1","POBK-111914-01","2017-03-20 00:00:00","11505","B15553XG","K ","40","","279896774","","","","","",""
"POREQ","","","1","POBK-42400-S16-92","2017-03-16 00:00:00","10164","42400-S16-92","* ","610","","282123751","","","","","",""
"POREQ","","","1","POBK-120914-01","2017-10-10 00:00:00","10047","516854-5","J ","20","","286473786","","","","","",""
"POREQ","","","1","POBK-120914-01","2017-12-04 00:00:00","10047","516854-5","J ","20","","286473787","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-10-11 00:00:00","10047","2710113-1","B ","2","","287389826","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-08-31 00:00:00","10047","2710113-1","B ","5","","284321182","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-10-27 00:00:00","10047","2710113-1","B ","5","","287389827","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-11-17 00:00:00","10047","2710113-1","B ","9","","287389828","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-09-14 00:00:00","10047","2710113-1","B ","13","","284321183","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-07-06 00:00:00","10047","2710113-1","B ","15","","281289719","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-08-09 00:00:00","10047","2710113-1","B ","16","","283063012","","","","","",""
"POREQ","","","1","POBK-010715-02","2017-06-20 00:00:00","10047","2710113-1","B ","24","","280182293","","","","","",""
"POREQ","","","1","POBK-012915-02","2017-07-24 00:00:00","10047","67410405-1","A ","50","","282347749","","","","","",""
"POREQ","","","1","POBK-012915-02","2017-08-28 00:00:00","10047","67410405-1","A ","50","","284665109","","","","","",""
"POREQ","","","1","POBK-012915-02","2017-10-13 00:00:00","10047","67410405-1","A ","50","","288305852","","","","","",""
"POREQ","","","1","POBK-012915-02","2017-10-16 00:00:00","10047","67410405-1","A ","50","","284665110","","","","","",""
"POREQ","","","1","POBK-020515-03","2017-08-14 00:00:00","10103","23046-1005","P ","8","","285431332","","","","","",""
"POREQ","","","1","POBK-020515-03","2017-06-29 00:00:00","10103","23046-1005","P ","9","","280320446","","","","","",""
"POREQ","","","1","POBK-020515-03","2017-07-24 00:00:00","10103","23046-1005","P ","9","","284321093","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-06-06 00:00:00","V0039","205133","B ","320","","287132155","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-06-13 00:00:00","V0039","205133","B ","400","","287132156","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-07-12 00:00:00","V0039","205133","B ","480","","287132160","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-06-27 00:00:00","V0039","205133","B ","560","","287132158","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-05-23 00:00:00","V0039","205133","B ","1","","284115468","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-05-30 00:00:00","V0039","205133","B ","640","","284115546","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-07-04 00:00:00","V0039","205133","B ","640","","287132159","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-07-31 00:00:00","V0039","205133","B ","641","","287577034","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-07-20 00:00:00","V0039","205133","B ","720","","287577033","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-08-07 00:00:00","V0039","205133","B ","720","","287577035","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-08-14 00:00:00","V0039","205133","B ","720","","287577036","","","","","",""
"POREQ","","","1","PO-021515-205133","2017-06-20 00:00:00","V0039","205133","B ","960","","287132157","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-06-12 00:00:00","10047","65051116-1","B ","2","","281357988","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-07-03 00:00:00","10047","65051116-1","B ","2","","283063231","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-09-04 00:00:00","10047","65051116-1","B ","2","","285431288","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-07-21 00:00:00","10047","65051116-1","B ","5","","284321200","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-09-15 00:00:00","10047","65051116-1","B ","5","","287761047","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-07-10 00:00:00","10047","65051116-1","B ","6","","283063232","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-08-03 00:00:00","10047","65051116-1","B ","10","","284321201","","","","","",""
"POREQ","","","1","POBK-022515-03","2017-08-11 00:00:00","10047","65051116-1","B ","11","","285431287","","","","","",""
"POREQ","","","1","PO-022715-205124","2017-07-03 00:00:00","12193","205124","AC","35000","","287003908","","","","","",""
"POREQ","","","1","PO-022715-205124","2017-08-08 00:00:00","12193","205124","AC","35000","","288001519","","","","","",""
"POREQ","","","1","POBK-022715-05","2017-06-19 00:00:00","10047","67620204-1","A ","15","","285431291","","","","","",""
"POREQ","","","1","POBK-022715-05","2017-07-03 00:00:00","10047","67620204-1","A ","15","","285431292","","","","","",""
"POREQ","","","1","POBK-022715-05","2017-05-29 00:00:00","10047","67620204-1","A ","30","","279454926","","","","","",""
"POREQ","","","1","POBK-022715-05","2017-07-17 00:00:00","10047","67620204-1","A ","30","","285431293","","","","","",""
"POREQ","","","1","POBK-022715-05","2017-07-31 00:00:00","10047","67620204-1","A ","30","","285431294","","","","","",""
"POREQ","","","1","POBK-022715-05","2017-08-28 00:00:00","10047","67620204-1","A ","30","","285431296","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-05-04 00:00:00","10047","65051117-1","A ","4","","281289566","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-07-18 00:00:00","10047","65051117-1","A ","4","","286473789","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-06-16 00:00:00","10047","65051117-1","A ","10","","284321202","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-08-03 00:00:00","10047","65051117-1","A ","14","","286473806","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-07-07 00:00:00","10047","65051117-1","A ","20","","284528085","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-04-25 00:00:00","10047","65051117-1","A ","4","","280182296","","","","","",""
"POREQ","","","1","POBK-022715-08","2017-08-11 00:00:00","10047","65051117-1","A ","32","","286473808","","","","","",""
"POREQ","","","1","POBK-022715-09","2017-07-28 00:00:00","10047","65051120-1","A ","3","","284321205","","","","","",""
"POREQ","","","1","POBK-022715-09","2017-06-19 00:00:00","10047","65051120-1","A ","5","","284321203","","","","","",""
"POREQ","","","1","POBK-022715-09","2017-08-28 00:00:00","10047","65051120-1","A ","5","","288305851","","","","","",""
"POREQ","","","1","POBK-022715-09","2017-08-21 00:00:00","10047","65051120-1","A ","6","","288305850","","","","","",""
"POREQ","","","1","POBK-022715-09","2017-07-14 00:00:00","10047","65051120-1","A ","9","","284321204","","","","","",""
"POREQ","","","1","POBK-022715-09","2017-08-10 00:00:00","10047","65051120-1","A ","10","","287761048","","","","","",""
"POREQ","","","1","POBK-030415-03","2017-07-03 00:00:00","10047","65051119-1","A ","120","","287003867","","","","","",""
"POREQ","","","1","POBK-030515-01","2017-07-03 00:00:00","10047","67410131-1","C ","15","","284871126","","","","","",""
"POREQ","","","1","POBK-030515-01","2017-07-17 00:00:00","10047","67410131-1","C ","15","","284871127","","","","","",""
"POREQ","","","1","POBK-030515-01","2017-08-07 00:00:00","10047","67410131-1","C ","15","","284871128","","","","","",""
"POREQ","","","1","POBK-030515-01","2017-08-28 00:00:00","10047","67410131-1","C ","15","","284871129","","","","","",""
"POREQ","","","1","POBK-030915-03","2017-04-14 00:00:00","10164","42400-S14-92","* ","305","","287760931","","","","","",""
"POREQ","","","1","PO-031115-205128","2017-07-03 00:00:00","12193","205128","AC","15000","","288001738","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-06-23 00:00:00","10047","2805578-1","B ","20","","281564135","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-04-18 00:00:00","10047","2805578-1","B ","20","","277576447","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-11-17 00:00:00","10047","2805578-1","B ","40","","285008806","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-07-14 00:00:00","10047","2805578-1","B ","80","","281564136","","","","","",""
"POREQ","","","1","POBK-031815-04","2018-01-17 00:00:00","10047","2805578-1","B ","80","","283772130","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-12-15 00:00:00","10047","2805578-1","B ","100","","283772129","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-06-16 00:00:00","10047","2805578-1","B ","140","","279377496","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-05-25 00:00:00","10047","2805578-1","B ","180","","279377497","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-07-27 00:00:00","10047","2805578-1","B ","180","","283772128","","","","","",""
"POREQ","","","1","POBK-031815-04","2017-02-15 00:00:00","10047","2805578-1","B ","2","","275464411","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-06-01 00:00:00","10164","205143","A ","18000","","285291273","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-06-08 00:00:00","10164","205143","A ","18000","","285291274","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-06-15 00:00:00","10164","205143","A ","18000","","285291275","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-06-22 00:00:00","10164","205143","A ","18000","","288245049","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-06-29 00:00:00","10164","205143","A ","18000","","288245050","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-07-06 00:00:00","10164","205143","A ","21000","","288245051","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-07-13 00:00:00","10164","205143","A ","21000","","288245052","","","","","",""
"POREQ","","","1","POBK-032415-01","2017-07-20 00:00:00","10164","205143","A ","21000","","288245053","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-06-20 00:00:00","10188","205154","Z ","4000","","285149005","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-06-26 00:00:00","10188","205154","Z ","4000","","286938150","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-07-10 00:00:00","10188","205154","Z ","4000","","286938153","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-07-17 00:00:00","10188","205154","Z ","4000","","286938154","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-07-24 00:00:00","10188","205154","Z ","4000","","287882339","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-08-01 00:00:00","10188","205154","Z ","4000","","288121817","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-05-30 00:00:00","10188","205154","Z ","8000","","284115357","","","","","",""
"POREQ","","","1","POBK-032415-03","2017-07-03 00:00:00","10188","205154","Z ","8000","","286938151","","","","","",""
"POREQ","","","1","POBK-032415-06","2017-06-06 00:00:00","10189","314026","B ","7000","","286267552","","","","","",""
"POREQ","","","1","POBK-032415-06","2017-06-28 00:00:00","10189","314026","B ","7000","","287882377","","","","","",""
"POREQ","","","1","POBK-032515-02","2017-08-01 00:00:00","10188","205142","G ","20000","","284665303","","","","","",""
"POREQ","","","1","POBK-032515-02","2017-08-22 00:00:00","10188","205142","G ","20000","","284665304","","","","","",""
"POREQ","","","1","POBK-032515-02","2017-09-26 00:00:00","10188","205142","G ","20000","","288121682","","","","","",""
"POREQ","","","1","POBK-032515-02","2017-09-19 00:00:00","10188","205142","G ","40000","","284665305","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-07-26 00:00:00","10188","205148","Z ","10000","","285291491","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-08-01 00:00:00","10188","205148","Z ","10000","","285149002","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-08-09 00:00:00","10188","205148","Z ","10000","","285149003","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-08-28 00:00:00","10188","205148","Z ","10000","","287132174","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-09-04 00:00:00","10188","205148","Z ","10000","","287132173","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-09-18 00:00:00","10188","205148","Z ","10000","","287882338","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-09-26 00:00:00","10188","205148","Z ","10000","","288121816","","","","","",""
"POREQ","","","1","POBK-032515-04","2017-10-03 00:00:00","10188","205148","Z ","10000","","288121820","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-06-13 00:00:00","10188","205158","AH","32500","","281220350","","","","","",""
"POREQ","","","1","POBK-032515-06","2017-06-27 00:00:00","10188","205158","AH","32500","","282123637","","","","","",""
